,Unnamed: 0,date,units_sold,GR_stringency_index,weather_temperature,marketing_spend,delivery_standard_days,delivery_express_days,trading_global_sale1,trading_global_sale2,trading_global_promotion,trading_global_flashsale,trading_global_spendnsave,trading_global_discount_extra,trading_global_discount_app,trading_global_discount_student,trading_global_event1,trading_global_event2,trading_local_sale1,trading_local_sale2,trading_local_promotion,trading_local_flashsale,trading_local_spendnsave,trading_local_discount_extra,trading_local_discount_app,trading_local_discount_student,trading_local_event1,trading_local_event2,weather_cloudy,weather_rainy,weather_clear
0,0,2019-01-01,7408.0,0.0,7.2,2367.4,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,2019-01-02,7163.0,0.0,9.1,2377.9,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2,2019-01-03,8043.0,0.0,6.8,2388.4,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,3,2019-01-04,7395.0,0.0,3.8,2398.9,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,2019-01-05,7294.0,0.0,2.9,2409.4,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2019-01-06,6249.0,0.0,7.0,2419.1,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,6,2019-01-07,6369.0,0.0,8.6,2428.9,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7,7,2019-01-08,7431.0,0.0,10.3,2438.7,4.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,8,2019-01-09,8072.0,0.0,7.6,2448.5,4.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,9,2019-01-10,8117.0,0.0,6.6,2458.3,4.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,10,2019-01-11,7968.0,0.0,7.4,2468.0,4.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11,11,2019-01-12,8099.0,0.0,3.0,2477.8,4.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12,12,2019-01-13,6217.0,0.0,2.2,2421.1,4.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,13,2019-01-14,6242.0,0.0,3.7,2364.3,4.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14,14,2019-01-15,7368.0,0.0,1.3,2307.6,4.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,15,2019-01-16,5848.0,0.0,1.6,2250.9,4.0,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16,16,2019-01-17,6359.0,0.0,3.1,2194.1,4.0,1.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,17,2019-01-18,6232.0,0.0,0.8,2137.4,3.3,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18,18,2019-01-19,6712.0,0.0,1.1,2080.7,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,19,2019-01-20,6500.0,0.0,6.8,2109.7,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,20,2019-01-21,5700.0,0.0,8.1,2138.7,3.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,21,2019-01-22,7274.0,0.0,5.5,2167.8,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,22,2019-01-23,8730.0,0.0,2.5,2196.8,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,23,2019-01-24,8132.0,0.0,2.2,2225.9,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,24,2019-01-25,7880.0,0.0,1.0,2254.9,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,25,2019-01-26,8888.0,0.0,-0.4,2284.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,26,2019-01-27,7046.0,0.0,1.4,2235.1,3.0,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,27,2019-01-28,6363.0,0.0,2.4,2186.2,3.0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28,28,2019-01-29,7627.0,0.0,2.0,2137.3,3.9,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,29,2019-01-30,6691.0,0.0,6.9,2088.4,4.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30,30,2019-01-31,7581.0,0.0,6.4,2039.5,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31,31,2019-02-01,7080.0,0.0,9.0,1990.6,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32,32,2019-02-02,7542.0,0.0,7.6,1941.8,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33,33,2019-02-03,6245.0,0.0,8.9,1907.9,3.0,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34,34,2019-02-04,5992.0,0.0,8.0,1874.1,3.0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35,35,2019-02-05,7479.0,0.0,5.7,1840.2,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36,36,2019-02-06,7965.0,0.0,5.3,1806.4,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,37,2019-02-07,7806.0,0.0,6.5,1772.6,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,38,2019-02-08,7233.0,0.0,7.7,1738.7,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,39,2019-02-09,6026.0,0.0,6.1,1704.9,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,40,2019-02-10,5590.0,0.0,6.9,1703.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,2019-02-11,5172.0,0.0,8.9,1701.2,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,42,2019-02-12,6407.0,0.0,9.4,1699.3,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,2019-02-13,6515.0,0.0,8.0,1697.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,2019-02-14,6649.0,0.0,6.8,1695.6,3.8,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,2019-02-15,6568.0,0.0,8.7,1693.7,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,2019-02-16,6922.0,0.0,9.9,1691.9,3.6,1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,47,2019-02-17,6395.0,0.0,8.7,1764.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,48,2019-02-18,5343.0,0.0,9.7,1838.0,4.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,49,2019-02-19,6658.0,0.0,8.3,1911.1,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,50,2019-02-20,7332.0,0.0,9.0,1984.1,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,51,2019-02-21,7909.0,0.0,9.9,2057.2,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,52,2019-02-22,8596.0,0.0,10.2,2130.3,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,2019-02-23,9614.0,0.0,9.2,2203.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,54,2019-02-24,7354.0,0.0,9.1,2189.5,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,55,2019-02-25,6914.0,0.0,10.4,2175.7,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,56,2019-02-26,8445.0,0.0,10.7,2161.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,57,2019-02-27,7479.0,0.0,6.7,2148.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,58,2019-02-28,7250.0,0.0,7.4,2134.2,3.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,59,2019-03-01,7504.0,0.0,10.4,2120.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,60,2019-03-02,7571.0,0.0,8.1,2106.5,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,61,2019-03-03,6126.0,0.0,7.3,2102.8,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,62,2019-03-04,5907.0,0.0,9.3,2099.1,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,63,2019-03-05,7688.0,0.0,7.2,2095.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,64,2019-03-06,6714.0,0.0,6.7,2091.7,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,65,2019-03-07,6897.0,0.0,6.9,2088.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,66,2019-03-08,6972.0,0.0,8.4,2084.2,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,67,2019-03-09,7087.0,0.0,10.1,2080.5,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,68,2019-03-10,6233.0,0.0,12.0,2119.4,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,69,2019-03-11,5786.0,0.0,10.6,2158.4,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,70,2019-03-12,7240.0,0.0,6.5,2197.3,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,71,2019-03-13,9726.0,0.0,7.0,2236.2,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72,72,2019-03-14,9632.0,0.0,9.2,2275.1,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73,73,2019-03-15,7915.0,0.0,10.6,2314.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,74,2019-03-16,7244.0,0.0,11.4,2353.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,75,2019-03-17,6359.0,0.0,9.9,2333.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,76,2019-03-18,5975.0,0.0,9.6,2314.8,3.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,77,2019-03-19,7607.0,0.0,8.2,2295.8,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,78,2019-03-20,8079.0,0.0,8.6,2276.7,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,79,2019-03-21,8289.0,0.0,7.4,2257.6,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,80,2019-03-22,8505.0,0.0,9.1,2238.5,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,81,2019-03-23,9806.0,0.0,10.2,2219.5,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
82,82,2019-03-24,8933.0,0.0,10.1,2293.6,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
83,83,2019-03-25,7271.0,0.0,12.0,2367.8,3.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,84,2019-03-26,9223.0,0.0,9.1,2441.9,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
85,85,2019-03-27,12178.0,0.0,8.2,2516.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,86,2019-03-28,10942.0,0.0,5.5,2590.2,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,87,2019-03-29,10203.0,0.0,4.3,2664.3,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,88,2019-03-30,9963.0,0.0,5.8,2738.5,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,89,2019-03-31,7942.0,0.0,9.4,2768.9,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,90,2019-04-01,7308.0,0.0,8.4,2799.3,3.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,91,2019-04-02,9356.0,0.0,8.9,2829.7,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,92,2019-04-03,8547.0,0.0,9.6,2860.1,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,93,2019-04-04,9362.0,0.0,8.9,2890.6,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,94,2019-04-05,8892.0,0.0,7.9,2921.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,95,2019-04-06,8942.0,0.0,6.2,2951.4,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,96,2019-04-07,7388.0,0.0,6.1,2911.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,97,2019-04-08,6679.0,0.0,4.9,2870.5,3.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,98,2019-04-09,8871.0,0.0,5.0,2830.1,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,99,2019-04-10,9178.0,0.0,8.7,2789.7,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,2019-04-11,9489.0,0.0,10.8,2749.2,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,101,2019-04-12,9714.0,0.0,12.0,2708.8,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,102,2019-04-13,8763.0,0.0,13.8,2668.3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,103,2019-04-14,8252.0,0.0,15.2,2733.3,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104,104,2019-04-15,6477.0,0.0,15.8,2798.2,3.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
105,105,2019-04-16,7468.0,0.0,14.9,2863.1,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106,106,2019-04-17,9012.0,0.0,15.9,2928.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107,107,2019-04-18,8533.0,0.0,14.9,2993.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
108,108,2019-04-19,9345.0,0.0,13.0,3057.9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,109,2019-04-20,9378.0,0.0,12.1,3122.8,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,110,2019-04-21,9085.0,0.0,11.1,3199.5,3.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,111,2019-04-22,8174.0,0.0,9.6,3276.1,3.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,112,2019-04-23,9706.0,0.0,10.3,3352.8,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,113,2019-04-24,16626.0,0.0,10.1,3429.5,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114,114,2019-04-25,15786.0,0.0,11.3,3506.2,3.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
115,115,2019-04-26,15494.0,0.0,11.9,3582.8,3.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116,116,2019-04-27,9832.0,0.0,11.7,3659.5,2.1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,117,2019-04-28,8545.0,0.0,9.6,3507.5,3.1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,118,2019-04-29,7396.0,0.0,7.4,3355.4,3.1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,119,2019-04-30,7478.0,0.0,8.0,3203.4,3.1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,120,2019-05-01,11243.0,0.0,9.3,3051.4,3.1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
121,121,2019-05-02,9156.0,0.0,11.2,2899.3,4.1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
122,122,2019-05-03,9722.0,0.0,10.6,2747.3,6.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
123,123,2019-05-04,10061.0,0.0,10.4,2595.3,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
124,124,2019-05-05,7963.0,0.0,11.1,2567.2,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
125,125,2019-05-06,7371.0,0.0,11.1,2539.1,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,126,2019-05-07,8946.0,0.0,11.0,2511.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,127,2019-05-08,8944.0,0.0,11.2,2482.8,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,128,2019-05-09,9537.0,0.0,12.4,2454.7,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,129,2019-05-10,10012.0,0.0,13.1,2426.6,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,130,2019-05-11,11648.0,0.0,12.5,2398.5,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131,131,2019-05-12,9133.0,0.0,11.4,2373.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
132,132,2019-05-13,9055.0,0.0,13.2,2347.5,5.0,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
133,133,2019-05-14,11293.0,0.0,13.8,2322.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
134,134,2019-05-15,9934.0,0.0,15.4,2296.5,5.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,135,2019-05-16,10230.0,0.0,15.4,2271.0,6.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
136,136,2019-05-17,9576.0,0.0,15.5,2245.5,6.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,137,2019-05-18,11180.0,0.0,16.9,2220.0,6.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,138,2019-05-19,9297.0,0.0,16.5,2276.3,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,139,2019-05-20,7397.0,0.0,18.1,2332.6,6.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,140,2019-05-21,8092.0,0.0,16.9,2388.9,6.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
141,141,2019-05-22,17454.0,0.0,14.0,2445.2,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
142,142,2019-05-23,10423.0,0.0,12.8,2501.5,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
143,143,2019-05-24,9436.0,0.0,12.7,2557.7,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,144,2019-05-25,20453.0,0.0,18.3,2614.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
145,145,2019-05-26,16208.0,0.0,16.8,2609.7,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
146,146,2019-05-27,8900.0,0.0,19.3,2605.4,5.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,147,2019-05-28,14071.0,0.0,20.3,2601.1,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
148,148,2019-05-29,14686.0,0.0,15.5,2596.8,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
149,149,2019-05-30,14350.0,0.0,14.0,2592.5,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150,150,2019-05-31,10171.0,0.0,14.8,2588.2,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,151,2019-06-01,9164.0,0.0,14.3,2583.9,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
152,152,2019-06-02,7176.0,0.0,13.8,2572.5,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,153,2019-06-03,6883.0,0.0,14.1,2561.1,4.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,154,2019-06-04,8977.0,0.0,14.1,2549.7,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
155,155,2019-06-05,12772.0,0.0,11.4,2538.3,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
156,156,2019-06-06,10950.0,0.0,13.4,2526.9,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,157,2019-06-07,10518.0,0.0,12.5,2515.5,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,158,2019-06-08,11235.0,0.0,12.6,2504.1,3.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
159,159,2019-06-09,9723.0,0.0,15.0,2461.4,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,160,2019-06-10,8209.0,0.0,14.9,2418.6,4.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,161,2019-06-11,10397.0,0.0,15.0,2375.9,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,162,2019-06-12,18333.0,0.0,16.6,2333.2,3.7,1.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
163,163,2019-06-13,10813.0,0.0,15.6,2290.4,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,164,2019-06-14,10288.0,0.0,16.3,2247.7,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
